Outlet_ID,Brand,Outlet_Name,City,State,PIN_Code,Outlet_Format,Primary_Category,Opening_Date,Monthly_Orders,Monthly_Sales_INR,Avg_Order_Value_INR,Customer_Rating,Staff_Count,Delivery_Partners,Monthly_Rent_INR,Preferred_Payment,Service_Mode,Outlet_Status,Ownership_Type
OUT10727,Kfc,KFC - New Delhi 16,New Delhi,Delhi,110001.0,High Street,Fried Chicken,2023-01-27,170.0,22910.67,134.77,4.2,6.0,22.0,82312.2,Wallet,Dine-in,Open,Franchise
OUT10728,Kfc,KFC - Thane 1,Thane,Maharashtra,400001.0,Mall,Tacos,2023-03-22,185.0,34625.83,187.17,4.6,8.0,7.0,135122.78,Card,Takeaway,Renovation,Franchise
OUT10729,Burger King,Burger King - Bhopal 7,Bhopal,Madhya Pradesh,795001.0,Drive-Thru,Fried Chicken,2024-05-22,131.0,23133.22,176.59,3.4,30.0,4.0,64444.34,Cash,Delivery,Open,Company Owned
OUT10730,Domino'S,Domino's - Bhopal 26,Bhopal,Madhya Pradesh,396210.0,Food Court,Burger,2024-02-22,148.0,23610.86,159.53,3.3,11.0,30.0,93591.61,Wallet,Drive-thru,Closed,Company Owned
OUT10731,Mcdonald'S,McDonald's - Mumbai 37,Mumbai,Maharashtra,422001.0,Drive-Thru,Coffee & Snacks,2023-12-03,233.0,8427.3,36.17,3.8,25.0,3.0,147449.03,Card,Drive-thru,Open,Company Owned
OUT10732,Mcdonald'S,McDonald's - Shillong 20,Shillong,Meghalaya,781001.0,High Street,Pizza,2023-07-07,163.0,18833.01,115.54,4.1,26.0,2.0,68285.94,Wallet,Delivery,Open,Company Owned
OUT10733,Domino'S,Domino's - Ranchi 4,Ranchi,Jharkhand,682553.0,Food Court,Pizza,2023-08-08,204.0,15283.81,74.92,3.9,27.0,18.0,66957.83,Card,Takeaway,Open,Franchise
OUT10734,Mcdonald'S,McDonald's - Chandigarh 8,Chandigarh,Chandigarh,793001.0,Food Court,Burger,2025-05-27,182.0,15093.97,82.93,3.7,7.0,9.0,80106.25,Cash,Drive-thru,Open,Company Owned
OUT10735,Dunkin',Dunkin' - Port Blair 27,Port Blair,Andaman And Nicobar Islands,248001.0,Food Court,Sandwich,2023-01-16,171.0,9018.72,52.74,3.7,20.0,27.0,97615.42,UPI,Takeaway,Open,Company Owned
OUT10736,Starbucks,Starbucks - Raipur 27,Raipur,Chhattisgarh,793001.0,Food Court,Tacos,2025-10-02,172.0,12164.55,70.72,4.2,10.0,7.0,104444.98,Cash,Delivery,Renovation,Company Owned
OUT10737,Wendy'S,Wendy's - Jammu 32,Jammu,Jammu And Kashmir,751001.0,High Street,Pizza,2024-05-31,109.0,26535.2,243.44,3.4,27.0,11.0,53199.52,Card,Drive-thru,Renovation,Franchise
OUT10738,Mcdonald'S,McDonald's - Nagpur 10,Nagpur,Maharashtra,400001.0,Standalone,Fried Chicken,2025-09-11,145.0,23304.39,160.72,4.2,5.0,5.0,140874.66,Wallet,Drive-thru,Renovation,Franchise
OUT10739,Starbucks,Starbucks - Ludhiana 8,Ludhiana,Punjab,143001.0,Food Court,Coffee & Snacks,2023-04-22,260.0,26588.76,102.26,4.2,13.0,20.0,121617.13,UPI,Dine-in,Renovation,Franchise
OUT10740,Taco Bell,Taco Bell - Mysuru 17,Mysuru,Karnataka,570001.0,Standalone,Burger,2023-03-27,203.0,9940.72,48.97,2.8,14.0,32.0,103261.78,Card,Dine-in,Open,Company Owned
OUT10741,Subway,Subway - Mumbai 9,Mumbai,Maharashtra,411001.0,Food Court,Tacos,2023-10-26,134.0,22185.72,165.57,5.0,5.0,13.0,118534.01,UPI,Dine-in,Renovation,Company Owned
OUT10742,Mcdonald'S,McDonald's - Aizawl 17,Aizawl,Mizoram,682553.0,Food Court,Burger,2025-08-15,143.0,12507.93,87.47,4.7,16.0,33.0,34693.6,Cash,Dine-in,Closed,Franchise
OUT10743,Taco Bell,Taco Bell - Bengaluru 9,Bengaluru,Karnataka,570001.0,High Street,Fried Chicken,2023-05-23,134.0,13734.14,102.49,4.4,29.0,11.0,88784.7,Card,Takeaway,Open,Franchise
OUT10744,Taco Bell,Taco Bell - Patna 38,Patna,Bihar,744101.0,High Street,Sandwich,2024-05-11,108.0,13895.14,128.66,4.4,10.0,7.0,148259.54,Wallet,Dine-in,Open,Company Owned
OUT10745,Dunkin',Dunkin' - Kavaratti 32,Kavaratti,Lakshadweep,403001.0,High Street,Fried Chicken,2023-04-20,88.0,12893.12,146.51,4.2,29.0,22.0,103184.54,Cash,Delivery,Open,Franchise
OUT10746,Taco Bell,Taco Bell - Udaipur 12,Udaipur,Rajasthan,302001.0,Standalone,Fried Chicken,2025-02-25,206.0,13438.32,65.23,4.5,11.0,30.0,94920.05,Cash,Drive-thru,Open,Franchise
OUT10747,Burger King,Burger King - Mumbai 32,Mumbai,Maharashtra,400001.0,Standalone,Sandwich,2023-11-18,152.0,24785.8,163.06,3.8,29.0,27.0,87789.92,Card,Dine-in,Closed,Franchise
OUT10748,Wendy'S,Wendy's - Nashik 39,Nashik,Maharashtra,440001.0,Standalone,Fried Chicken,2023-03-02,82.0,14196.42,173.13,4.2,21.0,19.0,70565.26,UPI,Dine-in,Open,Company Owned
OUT10749,Kfc,KFC - Indore 36,Indore,Madhya Pradesh,751001.0,Food Court,Tacos,2023-09-19,185.0,20920.28,113.08,3.1,4.0,24.0,68708.99,Card,Drive-thru,Closed,Franchise
OUT10750,Burger King,Burger King - Chandigarh 30,Chandigarh,Chandigarh,492001.0,High Street,Pizza,2025-05-02,103.0,26010.31,252.53,5.0,14.0,4.0,121655.92,Cash,Delivery,Open,Company Owned
OUT10751,Dunkin',Dunkin' - Indore 12,Indore,Madhya Pradesh,781001.0,Mall,Burger,2024-09-15,191.0,27969.72,146.44,3.8,8.0,27.0,112213.74,UPI,Delivery,Renovation,Company Owned
OUT10752,Burger King,Burger King - Bengaluru 40,Bengaluru,Karnataka,570001.0,High Street,Fried Chicken,2023-12-15,117.0,3549.25,30.34,3.3,22.0,32.0,85965.59,Cash,Delivery,Renovation,Franchise
OUT10753,Pizza Hut,Pizza Hut - Shimla 6,Shimla,Himachal Pradesh,492001.0,High Street,Pizza,2025-04-27,127.0,19779.32,155.74,3.2,30.0,11.0,59335.07,Card,Delivery,Renovation,Company Owned
OUT10754,Burger King,Burger King - Itanagar 10,Itanagar,Arunachal Pradesh,737101.0,High Street,Fried Chicken,2024-02-08,170.0,21546.04,126.74,4.5,24.0,32.0,76159.52,Cash,Dine-in,Open,Franchise
OUT10755,Starbucks,Starbucks - Port Blair 40,Port Blair,Andaman And Nicobar Islands,834001.0,Mall,Fried Chicken,2023-03-11,108.0,19540.3,180.93,4.5,16.0,5.0,97082.92,Wallet,Takeaway,Open,Franchise
OUT10756,Pizza Hut,Pizza Hut - New Delhi 5,New Delhi,Delhi,110001.0,Standalone,Donuts,2024-06-14,101.0,27057.32,267.89,3.9,19.0,5.0,90498.25,Wallet,Drive-thru,Open,Company Owned
OUT10757,Domino'S,Domino's - Ahmedabad 24,Ahmedabad,Gujarat,380001.0,Standalone,Fried Chicken,2024-11-08,103.0,18329.03,177.95,4.2,29.0,29.0,91356.73,Card,Dine-in,Open,Franchise
OUT10758,Kfc,KFC - Ranchi 32,Ranchi,Jharkhand,682553.0,High Street,Donuts,2025-09-19,111.0,12628.42,113.77,4.3,17.0,11.0,88268.84,Cash,Delivery,Renovation,Franchise
OUT10759,Domino'S,Domino's - Thiruvananthapuram 30,Thiruvananthapuram,Kerala,797001.0,Standalone,Coffee & Snacks,2025-04-20,68.0,20297.16,298.49,3.6,28.0,15.0,29784.77,Wallet,Drive-thru,Open,Franchise
OUT10760,Subway,Subway - Patna 10,Patna,Bihar,396210.0,High Street,Donuts,2024-03-20,86.0,3747.62,43.58,4.9,4.0,16.0,92577.59,Wallet,Drive-thru,Open,Franchise
OUT10761,Taco Bell,Taco Bell - Mumbai 7,Mumbai,Maharashtra,411001.0,Food Court,Pizza,2024-01-12,207.0,8952.22,43.25,4.1,4.0,7.0,22990.01,Cash,Dine-in,Open,Franchise
OUT10762,Taco Bell,Taco Bell - Chandigarh 27,Chandigarh,Chandigarh,737101.0,Mall,Fried Chicken,2023-02-26,142.0,21698.58,152.81,3.8,5.0,26.0,86818.97,Card,Drive-thru,Closed,Franchise
OUT10763,Kfc,KFC - Jammu 22,Jammu,Jammu And Kashmir,797001.0,Mall,Fried Chicken,2024-12-13,143.0,6937.96,48.52,4.6,26.0,11.0,126923.95,UPI,Dine-in,Open,Franchise
OUT10764,Subway,Subway - Leh 38,Leh,Ladakh,403001.0,Standalone,Pizza,2023-12-02,135.0,22299.86,165.18,4.6,19.0,3.0,98877.49,Cash,Takeaway,Closed,Franchise
OUT10765,Dunkin',Dunkin' - Srinagar 18,Srinagar,Jammu And Kashmir,492001.0,High Street,Donuts,2025-02-17,115.0,15198.61,132.16,3.2,20.0,33.0,86082.62,Wallet,Takeaway,Open,Company Owned
OUT10766,Mcdonald'S,McDonald's - Nagpur 7,Nagpur,Maharashtra,400001.0,Food Court,Pizza,2023-09-07,218.0,10148.08,46.55,3.5,30.0,11.0,93372.38,UPI,Drive-thru,Open,Franchise
OUT10767,Mcdonald'S,McDonald's - Nagpur 26,Nagpur,Maharashtra,400001.0,Drive-Thru,Donuts,2024-06-19,106.0,9922.86,93.61,4.7,29.0,23.0,80458.07,Cash,Dine-in,Closed,Franchise
OUT10768,Subway,Subway - Bhubaneswar 30,Bhubaneswar,Odisha,403001.0,Mall,Fried Chicken,2024-04-07,126.0,21657.12,171.88,4.7,12.0,28.0,101521.25,UPI,Delivery,Open,Company Owned
OUT10769,Mcdonald'S,McDonald's - Itanagar 7,Itanagar,Arunachal Pradesh,781001.0,Drive-Thru,Coffee & Snacks,2024-09-25,127.0,22602.78,177.97,4.5,5.0,14.0,109114.96,UPI,Dine-in,Open,Company Owned
OUT10770,Burger King,Burger King - Patna 13,Patna,Bihar,797001.0,Food Court,Fried Chicken,2025-12-18,115.0,21442.85,186.46,4.2,10.0,7.0,124445.9,Wallet,Delivery,Renovation,Company Owned
OUT10771,Pizzahut,Pizza Hut - Noida 18,Noida,Uttar Pradesh,226001.0,Drive-Thru,Donuts,2024-05-30,108.0,18263.02,169.1,4.2,16.0,6.0,95142.5,UPI,Dine-in,Open,Company Owned
OUT10772,Domino'S,Domino's - Coimbatore 17,Coimbatore,Tamil Nadu,641001.0,High Street,Fried Chicken,2023-06-21,175.0,11418.35,65.25,4.8,17.0,3.0,151704.94,UPI,Dine-in,Open,Franchise
OUT10773,Mcdonald'S,McDonald's - Daman 28,Daman,Dadra And Nagar Haveli And Daman And Diu,797001.0,Food Court,Donuts,2023-09-01,178.0,27062.76,152.04,3.7,10.0,11.0,136364.5,Card,Delivery,Open,Company Owned
OUT10774,Pizza Hut,Pizza Hut - Gurugram 39,Gurugram,Haryana,396210.0,Standalone,Sandwich,2024-11-19,132.0,22979.22,174.09,3.6,14.0,29.0,81845.42,Wallet,Delivery,Open,Company Owned
OUT10775,Kfc,KFC - Leh 25,Leh,Ladakh,751001.0,Food Court,Tacos,2023-08-20,165.0,21184.34,128.39,4.0,20.0,7.0,106514.05,Card,Drive-thru,Open,Company Owned
OUT10776,Wendy'S,Wendy's - Daman 6,Daman,Dadra And Nagar Haveli And Daman And Diu,248001.0,Standalone,Burger,2024-11-14,229.0,27375.62,119.54,4.3,9.0,4.0,121433.98,Card,Drive-thru,Open,Company Owned
OUT10777,Dunkin',Dunkin' - Kohima 1,Kohima,Nagaland,682001.0,Food Court,Burger,2024-07-16,177.0,21892.22,123.68,4.0,28.0,24.0,80241.07,Cash,Dine-in,Open,Franchise
OUT10778,Taco Bell,Taco Bell - Gurugram 31,Gurugram,Haryana,403001.0,Food Court,Pizza,2023-08-15,187.0,20585.55,110.08,4.8,21.0,7.0,91367.57,Card,Delivery,Open,Company Owned
OUT10779,Starbucks,Starbucks - Thane 18,Thane,Maharashtra,411001.0,Food Court,Coffee & Snacks,2024-03-20,160.0,36295.1,226.84,3.6,25.0,31.0,60475.42,Cash,Takeaway,Open,Company Owned
OUT10780,Domino'S,Domino's - Kavaratti 34,Kavaratti,Lakshadweep,800001.0,Standalone,Burger,2025-03-13,63.0,23575.01,374.21,3.4,22.0,23.0,58115.42,UPI,Takeaway,Open,Franchise
OUT10781,Taco Bell,Taco Bell - Amritsar 20,Amritsar,Punjab,143001.0,Standalone,Pizza,2023-09-18,126.0,21377.61,169.66,3.6,30.0,16.0,132858.17,Card,Delivery,Open,Franchise
OUT10782,Starbucks,Starbucks - Mysuru 26,Mysuru,Karnataka,560001.0,Mall,Burger,2025-08-16,244.0,16133.32,66.12,3.1,12.0,29.0,128383.78,Card,Delivery,Renovation,Franchise
OUT10783,Pizza Hut,Pizza Hut - Vijayawada 32,Vijayawada,Andhra Pradesh,248001.0,Drive-Thru,Tacos,2023-06-13,200.0,15550.69,77.75,4.7,16.0,10.0,90498.25,Card,Delivery,Open,Company Owned
OUT10784,Domino'S,Domino's - Panaji 31,Panaji,Goa,799001.0,Mall,Pizza,2023-02-03,271.0,34019.16,125.53,3.1,24.0,19.0,132113.87,Wallet,Drive-thru,Open,Company Owned
OUT10785,Kfc,KFC - Puducherry 33,Puducherry,Puducherry,793001.0,Standalone,Fried Chicken,2023-03-12,10.0,4805.4,480.54,4.5,12.0,2.0,92469.2,Card,Delivery,Closed,Company Owned
OUT10786,Burger King,Burger King - Ahmedabad 16,Ahmedabad,Gujarat,380001.0,High Street,Fried Chicken,2024-09-28,1500.0,250000.0,112.78,3.6,15.0,25.0,50284.98,Wallet,Dine-in,Renovation,Company Owned
OUT10787,Starbucks,Starbucks - Ludhiana 23,Ludhiana,Punjab,143001.0,High Street,Burger,2025-10-31,159.0,20253.25,127.38,4.5,29.0,15.0,81345.91,Cash,Takeaway,Renovation,Company Owned
OUT10788,Starbucks,Starbucks - Mysuru 29,Mysuru,Karnataka,570001.0,Food Court,Donuts,2025-11-02,149.0,12206.13,81.92,3.0,8.0,26.0,69567.7,Wallet,Takeaway,Open,Company Owned
OUT10789,Taco Bell,Taco Bell - Kohima 9,Kohima,Nagaland,492001.0,Drive-Thru,Donuts,2024-05-24,166.0,17575.59,105.88,4.1,5.0,13.0,103577.57,Card,Delivery,Renovation,Franchise
OUT10790,Domino'S,Domino's - Noida 18,Noida,Uttar Pradesh,201301.0,Drive-Thru,Sandwich,2025-03-21,154.0,25415.11,165.03,3.8,22.0,7.0,110615.07,Wallet,Takeaway,Open,Company Owned
OUT10791,Dunkin',Dunkin' - Shillong 31,Shillong,Meghalaya,744101.0,Drive-Thru,Fried Chicken,2024-07-23,165.0,28760.95,174.31,4.0,20.0,2.0,42764.04,Card,Dine-in,Renovation,Company Owned
OUT10792,Pizza Hut,Pizza Hut - Nashik 34,Nashik,Maharashtra,440001.0,Food Court,Tacos,2023-11-11,142.0,26635.26,187.57,5.0,5.0,2.0,69105.81,Card,Delivery,Renovation,Company Owned
OUT10793,Burger King,Burger King - Surat 23,Surat,Gujarat,380001.0,Standalone,Sandwich,2023-07-05,212.0,32642.3,153.97,4.0,14.0,35.0,108814.58,Cash,Delivery,Open,Company Owned
OUT10794,Burger King,Burger King - Ahmedabad 24,Ahmedabad,Gujarat,380001.0,Drive-Thru,Tacos,2023-07-26,176.0,14965.33,85.03,3.3,11.0,16.0,76770.4,UPI,Takeaway,Renovation,Company Owned
OUT10795,Mcdonald'S,McDonald's - Srinagar 30,Srinagar,Jammu And Kashmir,781001.0,Mall,Sandwich,2024-12-22,87.0,18020.29,207.13,4.4,18.0,7.0,130165.63,Cash,Delivery,Open,Franchise
OUT10796,Mcdonald'S,McDonald's - Ranchi 14,Ranchi,Jharkhand,796001.0,Food Court,Tacos,2023-07-19,93.0,8541.95,91.85,4.8,5.0,9.0,78050.98,Wallet,Dine-in,Open,Franchise
OUT10797,Domino'S,Domino's - Dehradun 16,Dehradun,Uttarakhand,737101.0,Standalone,Fried Chicken,2023-04-19,141.0,31551.14,223.77,4.4,22.0,34.0,56001.5,Cash,Drive-thru,Renovation,Franchise
OUT10798,Starbucks,Starbucks - Amritsar 39,Amritsar,Punjab,141001.0,Drive-Thru,Tacos,2025-04-27,247.0,23041.42,93.29,3.7,20.0,14.0,130645.5,Wallet,Drive-thru,Closed,Company Owned
OUT10799,Pizza Hut,Pizza Hut - Daman 33,Daman,Dadra And Nagar Haveli And Daman And Diu,795001.0,Mall,Coffee & Snacks,2024-03-02,142.0,22265.72,156.8,4.2,20.0,18.0,127081.84,Card,Dine-in,Renovation,Company Owned
OUT10800,Kfc,KFC - Gurugram 17,Gurugram,Haryana,248001.0,Standalone,Pizza,2023-12-01,178.0,13041.22,73.27,4.8,21.0,11.0,82030.63,Cash,Dine-in,Open,Company Owned
OUT10801,Subway,Subway - Leh 2,Leh,Ladakh,492001.0,Mall,Fried Chicken,2025-11-09,152.0,15571.55,102.44,4.3,26.0,34.0,84937.76,Cash,Delivery,Renovation,Company Owned
OUT10802,Subway,Subway - Coimbatore 15,Coimbatore,Tamil Nadu,600001.0,Drive-Thru,Donuts,2024-06-19,117.0,23160.27,197.95,3.2,18.0,9.0,85517.58,Wallet,Dine-in,Open,Franchise
OUT10803,Dunkin',Dunkin' - Nagpur 30,Nagpur,Maharashtra,400601.0,Mall,Fried Chicken,2023-05-08,99.0,500.0,5.05,3.7,23.0,10.0,159809.64,UPI,Takeaway,Renovation,Company Owned
OUT10804,Starbucks,Starbucks - Udaipur 26,Udaipur,Rajasthan,302001.0,Drive-Thru,Coffee & Snacks,2024-05-12,239.0,21092.64,88.25,3.0,27.0,9.0,34204.11,Wallet,Takeaway,Closed,Franchise
OUT10805,Taco Bell,Taco Bell - Bhopal 38,Bhopal,Madhya Pradesh,793001.0,High Street,Donuts,2024-07-16,181.0,22554.62,124.61,2.8,30.0,30.0,115386.38,Card,Takeaway,Open,Company Owned
OUT10806,Taco Bell,Taco Bell - Coimbatore 10,Coimbatore,Tamil Nadu,600001.0,Drive-Thru,Fried Chicken,2023-02-07,236.0,17263.84,73.15,3.4,18.0,9.0,41347.29,Wallet,Delivery,Renovation,Company Owned
OUT10807,Mcdonald'S,McDonald's - Vijayawada 35,Vijayawada,Andhra Pradesh,396210.0,Standalone,Sandwich,2025-04-19,151.0,14008.44,92.77,3.6,6.0,28.0,149611.21,Wallet,Takeaway,Open,Company Owned
OUT10808,Mcdonald'S,McDonald's - Noida 35,Noida,Uttar Pradesh,226001.0,Mall,Coffee & Snacks,2024-01-19,133.0,27145.57,204.1,3.8,22.0,9.0,98452.03,UPI,Delivery,Open,Company Owned
OUT10809,Pizza Hut,Pizza Hut - Thane 17,Thane,Maharashtra,422001.0,Standalone,Pizza,2023-02-04,280.0,20086.76,71.74,3.6,23.0,7.0,84632.97,UPI,Takeaway,Open,Franchise
OUT10810,Pizza Hut,Pizza Hut - Thiruvananthapuram 14,Thiruvananthapuram,Kerala,834001.0,Mall,Burger,2023-03-17,161.0,14168.17,88.0,4.9,21.0,33.0,72506.92,Card,Delivery,Closed,Franchise
OUT10811,Starbucks,Starbucks - Bengaluru 12,Bengaluru,Karnataka,570001.0,Standalone,Tacos,2023-08-19,130.0,28132.5,216.4,4.1,20.0,10.0,21636.55,Cash,Drive-thru,Open,Franchise
OUT10812,Pizza Hut,Pizza Hut - Coimbatore 37,Coimbatore,Tamil Nadu,641001.0,High Street,Pizza,2023-03-25,157.0,22999.16,146.49,4.0,17.0,34.0,55738.8,Card,Dine-in,Open,Company Owned
OUT10813,Starbucks,Starbucks - Gurugram 25,Gurugram,Haryana,737101.0,Drive-Thru,Fried Chicken,2025-02-15,152.0,24085.49,158.46,4.1,25.0,23.0,129908.85,UPI,Dine-in,Open,Company Owned
OUT10814,Mc Donalds,McDonald's - Faridabad 33,Faridabad,Haryana,171001.0,Standalone,Donuts,2025-04-28,124.0,21948.3,177.0,2.9,17.0,16.0,94324.99,Wallet,Drive-thru,Open,Company Owned
OUT10815,Burger King,Burger King - Chennai 33,Chennai,Tamil Nadu,641001.0,Mall,Coffee & Snacks,2024-09-27,87.0,27152.28,312.1,4.1,29.0,22.0,25445.5,Cash,Drive-thru,Open,Company Owned
OUT10816,Domino'S,Domino's - Bengaluru 6,Bengaluru,Karnataka,570001.0,Standalone,Fried Chicken,2025-11-08,108.0,19002.89,175.95,3.5,20.0,9.0,95282.24,Wallet,Takeaway,Open,Company Owned
OUT10817,Burger King,Burger King - Nagpur 37,Nagpur,Maharashtra,422001.0,Mall,Fried Chicken,2024-12-23,108.0,5521.89,51.13,3.5,15.0,27.0,99171.56,Cash,Drive-thru,Closed,Company Owned
OUT10818,Starbucks,Starbucks - Mumbai 13,Mumbai,Maharashtra,400001.0,Drive-Thru,Sandwich,2023-06-08,180.0,11690.72,64.95,4.2,8.0,10.0,52152.26,Card,Delivery,Renovation,Franchise
OUT10819,Taco Bell,Taco Bell - Thiruvananthapuram 11,Thiruvananthapuram,Kerala,797001.0,Food Court,Fried Chicken,2023-08-02,141.0,13420.69,95.18,4.7,24.0,16.0,82224.47,Unknown,Takeaway,Open,Franchise
OUT10820,Domino'S,Domino's - Agartala 12,Agartala,Tripura,793001.0,Mall,Burger,2023-04-18,133.0,23769.26,178.72,4.1,11.0,31.0,87710.48,Card,Delivery,Open,Company Owned
OUT10821,Domino'S,Domino's - Bhubaneswar 34,Bhubaneswar,Odisha,797001.0,Standalone,Burger,2023-03-22,197.0,22768.62,115.58,2.6,4.0,28.0,63801.75,Card,Delivery,Open,Company Owned
OUT10822,Starbucks,Starbucks - Hyderabad 25,Hyderabad,Telangana,500032.0,Food Court,Pizza,2024-01-11,237.0,10833.46,45.71,4.9,22.0,35.0,88946.27,Cash,Dine-in,Open,Franchise
OUT10823,Mcdonald'S,McDonald's - Agartala 29,Agartala,Tripura,396210.0,Mall,Pizza,2023-10-21,202.0,22378.26,110.78,3.4,4.0,32.0,92086.15,Cash,Drive-thru,Open,Franchise
OUT10824,Pizza Hut,Pizza Hut - Noida 20,Noida,Uttar Pradesh,221001.0,Drive-Thru,Tacos,2024-02-14,197.0,24157.24,122.63,4.5,29.0,6.0,156779.81,Card,Delivery,Open,Company Owned
OUT10825,Starbucks,Starbucks - Port Blair 21,Port Blair,Andaman And Nicobar Islands,248001.0,Drive-Thru,Donuts,2024-11-21,204.0,17888.85,87.69,3.3,28.0,6.0,109846.73,Cash,Takeaway,Closed,Company Owned
OUT10826,Pizza Hut,Pizza Hut - Udaipur 8,Udaipur,Rajasthan,313001.0,Standalone,Coffee & Snacks,2023-05-28,143.0,17691.9,123.72,3.2,28.0,5.0,53079.86,Cash,Delivery,Closed,Company Owned
OUT10827,Pizza Hut,Pizza Hut - Nagpur 18,Nagpur,Maharashtra,422001.0,High Street,Coffee & Snacks,2023-04-26,58.0,32320.67,557.25,4.6,14.0,29.0,85244.83,Card,Takeaway,Open,Company Owned
OUT10828,Pizza Hut,Pizza Hut - Lucknow 23,Lucknow,Uttar Pradesh,226001.0,High Street,Sandwich,2023-01-07,103.0,16404.55,159.27,4.4,27.0,14.0,50383.38,UPI,Drive-thru,Open,Company Owned
OUT10829,Dunkin',Dunkin' - Bengaluru 37,Bengaluru,Karnataka,560001.0,Standalone,Donuts,2023-11-28,73.0,9491.67,130.02,5.0,27.0,27.0,67061.77,Cash,Drive-thru,Renovation,Company Owned
OUT10830,Taco Bell,Taco Bell - Aizawl 19,Aizawl,Mizoram,834001.0,Mall,Pizza,2023-08-18,181.0,11265.79,62.24,4.0,11.0,22.0,139739.61,Cash,Dine-in,Open,Franchise
OUT10831,Domino'S,Domino's - Shillong 4,Shillong,Meghalaya,248001.0,Mall,Sandwich,2023-06-04,75.0,27501.8,366.69,3.3,29.0,4.0,110965.02,Wallet,Dine-in,Renovation,Company Owned
OUT10832,Taco Bell,Taco Bell - Port Blair 2,Port Blair,Andaman And Nicobar Islands,797001.0,High Street,Tacos,2025-08-27,116.0,28145.63,242.63,3.9,18.0,28.0,18044.06,Card,Delivery,Open,Franchise
OUT10833,Mcdonald'S,McDonald's - Jammu 35,Jammu,Jammu And Kashmir,800001.0,High Street,Coffee & Snacks,2025-09-24,129.0,24716.38,191.6,3.5,6.0,14.0,103720.18,Cash,Dine-in,Open,Company Owned
OUT10834,Subway,Subway - Vijayawada 16,Vijayawada,Andhra Pradesh,793001.0,Standalone,Tacos,2024-02-26,191.0,18447.68,96.58,3.4,24.0,33.0,64544.8,UPI,Dine-in,Open,Company Owned
OUT10835,Pizza Hut,Pizza Hut - Itanagar 25,Itanagar,Arunachal Pradesh,793001.0,High Street,Pizza,2024-11-18,125.0,38471.16,307.77,4.3,22.0,23.0,58447.89,Cash,Delivery,Open,Franchise
OUT10836,Dominos,Domino's - Jaipur 38,Jaipur,Rajasthan,302001.0,Standalone,Fried Chicken,2023-12-17,143.0,10689.26,74.75,5.0,14.0,17.0,113469.75,UPI,Delivery,Open,Franchise
OUT10837,Domino'S,Domino's - Chandigarh 18,Chandigarh,Chandigarh,799001.0,High Street,Tacos,2023-12-11,122.0,24081.37,197.39,5.0,21.0,17.0,69054.12,Cash,Drive-thru,Open,Franchise
OUT10838,Wendy'S,Wendy's - Visakhapatnam 13,Visakhapatnam,Andhra Pradesh,744101.0,Mall,Burger,2023-05-18,146.0,18431.24,126.24,3.6,16.0,4.0,77024.55,Wallet,Delivery,Open,Franchise
OUT10839,Wendy'S,Wendy's - Visakhapatnam 40,Visakhapatnam,Andhra Pradesh,682001.0,High Street,Burger,2025-05-11,148.0,21346.94,144.24,4.2,25.0,11.0,90498.25,Wallet,Delivery,Open,Franchise
OUT10840,Kfc,KFC - Vijayawada 23,Vijayawada,Andhra Pradesh,799001.0,Mall,Sandwich,2024-02-23,56.0,19664.43,351.15,4.0,23.0,33.0,55939.62,UPI,Drive-thru,Open,Company Owned
OUT10841,Wendy'S,Wendy's - Shimla 1,Shimla,Himachal Pradesh,799001.0,Standalone,Fried Chicken,2024-10-07,130.0,29825.82,229.43,3.8,7.0,7.0,117817.71,Cash,Drive-thru,Open,Company Owned
OUT10842,Domino'S,Domino's - Agartala 28,Agartala,Tripura,751001.0,Drive-Thru,Coffee & Snacks,2025-12-25,144.0,23686.88,164.49,4.4,28.0,21.0,113893.9,UPI,Dine-in,Open,Franchise
OUT10843,Pizza Hut,Pizza Hut - Mysuru 3,Mysuru,Karnataka,560001.0,High Street,Donuts,2023-04-17,133.0,13481.3,101.36,3.4,29.0,26.0,93900.43,UPI,Drive-thru,Open,Franchise
OUT10844,Domino'S,Domino's - Thane 2,Thane,Maharashtra,400001.0,High Street,Donuts,2025-08-24,79.0,26628.01,337.06,4.0,15.0,30.0,62782.42,Cash,Delivery,Open,Company Owned
OUT10845,Mcdonald'S,McDonald's - Shillong 4,Shillong,Meghalaya,781001.0,Mall,Tacos,2024-05-29,10.0,8228.79,822.88,4.0,11.0,31.0,99100.71,Card,Dine-in,Open,Franchise
OUT10846,Kfc,KFC - Nagpur 10,Nagpur,Maharashtra,411001.0,Drive-Thru,Fried Chicken,2023-10-17,80.0,17064.93,213.31,3.8,7.0,31.0,58248.01,Wallet,Dine-in,Open,Franchise
OUT10847,Kfc,KFC - Puducherry 35,Puducherry,Puducherry,799001.0,Food Court,Pizza,2025-06-13,141.0,21678.21,153.75,3.2,14.0,12.0,122899.09,Card,Drive-thru,Open,Company Owned
OUT10848,Subway,Subway - Hyderabad 22,Hyderabad,Telangana,500032.0,Food Court,Sandwich,2025-11-01,224.0,13696.8,61.15,4.0,20.0,27.0,67877.65,Card,Drive-thru,Closed,Company Owned
OUT10849,Subway,Subway - Port Blair 6,Port Blair,Andaman And Nicobar Islands,171001.0,Drive-Thru,Burger,2025-07-12,195.0,15427.57,79.12,2.9,8.0,12.0,42458.38,UPI,Delivery,Open,Company Owned
